Vg,Vd,Id
0.72,0.22,3.94596e-05
0.73,0.22,3.98952e-05
0.74,0.22,4.03138e-05
0.75,0.22,4.07158e-05
0.76,0.22,4.11018e-05
0.77,0.22,4.14723e-05
0.78,0.22,4.1828e-05
0.79,0.22,4.21693e-05
0.8,0.22,4.24968e-05
0.01,0.23,3.40642e-10
0.02,0.23,4.95988e-10
0.03,0.23,7.22161e-10
0.04,0.23,1.0514e-09
0.05,0.23,1.5307e-09
0.06,0.23,2.2284e-09
0.07,0.23,3.2436e-09
0.08,0.23,4.7206e-09
0.09,0.23,6.8686e-09
0.1,0.23,9.9903e-09
0.11,0.23,1.45236e-08
0.12,0.23,2.10986e-08
0.13,0.23,3.0618e-08
0.14,0.23,4.43659e-08
0.15,0.23,6.41497e-08
0.16,0.23,9.24774e-08
0.17,0.23,1.3276e-07
0.18,0.23,1.8951e-07
0.19,0.23,2.68484e-07
0.2,0.23,3.7669e-07
0.21,0.23,5.22162e-07
0.22,0.23,7.13475e-07
0.23,0.23,9.59031e-07
0.24,0.23,1.2663e-06
0.25,0.23,1.6409e-06
0.26,0.23,2.0866e-06
0.27,0.23,2.6048e-06
0.28,0.23,3.1948e-06
0.29,0.23,3.8541e-06
0.3,0.23,4.5789e-06
0.31,0.23,5.3645e-06
0.32,0.23,6.2053e-06
0.33,0.23,7.0958e-06
0.34,0.23,8.0301e-06
0.35,0.23,9.0025e-06
0.36,0.23,1.00073e-05
0.37,0.23,1.10392e-05
0.38,0.23,1.20927e-05
0.39,0.23,1.31629e-05
0.4,0.23,1.4245e-05
0.41,0.23,1.53343e-05
0.42,0.23,1.64265e-05
0.43,0.23,1.75175e-05
0.44,0.23,1.86035e-05
0.45,0.23,1.9681e-05
0.46,0.23,2.07468e-05
0.47,0.23,2.17981e-05
0.48,0.23,2.28324e-05
0.49,0.23,2.38475e-05
0.5,0.23,2.48417e-05
0.51,0.23,2.58134e-05
0.52,0.23,2.67616e-05
0.53,0.23,2.76854e-05
0.54,0.23,2.85842e-05
0.55,0.23,2.94574e-05
0.56,0.23,3.0305e-05
0.57,0.23,3.11268e-05
0.58,0.23,3.1923e-05
0.59,0.23,3.26936e-05
0.6,0.23,3.34389e-05
0.61,0.23,3.41593e-05
0.62,0.23,3.48552e-05
0.63,0.23,3.5527e-05
0.64,0.23,3.61751e-05
0.65,0.23,3.68e-05
0.66,0.23,3.74024e-05
0.67,0.23,3.79826e-05
0.68,0.23,3.85414e-05
0.69,0.23,3.90792e-05
0.7,0.23,3.95968e-05
0.71,0.23,4.00945e-05
0.72,0.23,4.05731e-05
0.73,0.23,4.10331e-05
0.74,0.23,4.14751e-05
0.75,0.23,4.18998e-05
0.76,0.23,4.23076e-05
0.77,0.23,4.26991e-05
0.78,0.23,4.30749e-05
0.79,0.23,4.34356e-05
0.8,0.23,4.37816e-05
0.01,0.24,3.44379e-10
0.02,0.24,5.01368e-10
0.03,0.24,7.29904e-10
0.04,0.24,1.0626e-09
0.05,0.24,1.5468e-09
0.06,0.24,2.2515e-09
0.07,0.24,3.2768e-09
0.08,0.24,4.7683e-09
0.09,0.24,6.937e-09
0.1,0.24,1.00886e-08
0.11,0.24,1.46646e-08
0.12,0.24,2.13005e-08
0.13,0.24,3.09067e-08
0.14,0.24,4.47778e-08
0.15,0.24,6.47353e-08
0.16,0.24,9.33063e-08
0.17,0.24,1.33926e-07
0.18,0.24,1.91137e-07
0.19,0.24,2.70731e-07
0.2,0.24,3.79754e-07
0.21,0.24,5.26277e-07
0.22,0.24,7.18909e-07
0.23,0.24,9.66079e-07
0.24,0.24,1.2752e-06
0.25,0.24,1.6521e-06
0.26,0.24,2.1005e-06
0.27,0.24,2.6216e-06
0.28,0.24,3.2149e-06
0.29,0.24,3.878e-06
0.3,0.24,4.6071e-06
0.31,0.24,5.3974e-06
0.32,0.24,6.2436e-06
0.33,0.24,7.1402e-06
0.34,0.24,8.0814e-06
0.35,0.24,9.0618e-06
0.36,0.24,1.00756e-05
0.37,0.24,1.11177e-05
0.38,0.24,1.21829e-05
0.39,0.24,1.32662e-05
0.4,0.24,1.43631e-05
0.41,0.24,1.5469e-05
0.42,0.24,1.65797e-05
0.43,0.24,1.76911e-05
0.44,0.24,1.87995e-05
0.45,0.24,1.99012e-05
0.46,0.24,2.09931e-05
0.47,0.24,2.20722e-05
0.48,0.24,2.31359e-05
0.49,0.24,2.41818e-05
0.5,0.24,2.5208e-05
0.51,0.24,2.62128e-05
0.52,0.24,2.71947e-05
0.53,0.24,2.81528e-05
0.54,0.24,2.90862e-05
0.55,0.24,2.99943e-05
0.56,0.24,3.08767e-05
0.57,0.24,3.17332e-05
0.58,0.24,3.25637e-05
0.59,0.24,3.33683e-05
0.6,0.24,3.41472e-05
0.61,0.24,3.49007e-05
0.62,0.24,3.5629e-05
0.63,0.24,3.63326e-05
0.64,0.24,3.70119e-05
0.65,0.24,3.76673e-05
0.66,0.24,3.82994e-05
0.67,0.24,3.89087e-05
0.68,0.24,3.94957e-05
0.69,0.24,4.0061e-05
0.7,0.24,4.06051e-05
0.71,0.24,4.11287e-05
0.72,0.24,4.16323e-05
0.73,0.24,4.21165e-05
0.74,0.24,4.25819e-05
0.75,0.24,4.30291e-05
0.76,0.24,4.34586e-05
0.77,0.24,4.38711e-05
0.78,0.24,4.4267e-05
0.79,0.24,4.4647e-05
0.8,0.24,4.50115e-05
0.01,0.25,3.48119e-10
0.02,0.25,5.06751e-10
0.03,0.25,7.3765e-10
0.04,0.25,1.0737e-09
0.05,0.25,1.5628e-09
0.06,0.25,2.2745e-09
0.07,0.25,3.3099e-09
0.08,0.25,4.8159e-09
0.09,0.25,7.0054e-09
0.1,0.25,1.01867e-08
0.11,0.25,1.48052e-08
0.12,0.25,2.15019e-08
0.13,0.25,3.11945e-08
0.14,0.25,4.51881e-08
0.15,0.25,6.53185e-08
0.16,0.25,9.41312e-08
0.17,0.25,1.35085e-07
0.18,0.25,1.92753e-07
0.19,0.25,2.72962e-07
0.2,0.25,3.82791e-07
0.21,0.25,5.3035e-07
0.22,0.25,7.24279e-07
0.23,0.25,9.7303e-07
0.24,0.25,1.2841e-06
0.25,0.25,1.6632e-06
0.26,0.25,2.114e-06
0.27,0.25,2.638e-06
0.28,0.25,3.2345e-06
0.29,0.25,3.9011e-06
0.3,0.25,4.6342e-06
0.31,0.25,5.4289e-06
0.32,0.25,6.2801e-06
0.33,0.25,7.1823e-06
0.34,0.25,8.1299e-06
0.35,0.25,9.1173e-06
0.36,0.25,1.01393e-05
0.37,0.25,1.11905e-05
0.38,0.25,1.22661e-05
0.39,0.25,1.33612e-05
0.4,0.25,1.44713e-05
0.41,0.25,1.5592e-05
0.42,0.25,1.67192e-05
0.43,0.25,1.78488e-05
0.44,0.25,1.89772e-05
0.45,0.25,2.01007e-05
0.46,0.25,2.12162e-05
0.47,0.25,2.23207e-05
0.48,0.25,2.34113e-05
0.49,0.25,2.44857e-05
0.5,0.25,2.55416e-05
0.51,0.25,2.65772e-05
0.52,0.25,2.7591e-05
0.53,0.25,2.85816e-05
0.54,0.25,2.9548e-05
0.55,0.25,3.04894e-05
0.56,0.25,3.14053e-05
0.57,0.25,3.22953e-05
0.58,0.25,3.31593e-05
0.59,0.25,3.3997e-05
0.6,0.25,3.48087e-05
0.61,0.25,3.55945e-05
0.62,0.25,3.63546e-05
0.63,0.25,3.70895e-05
0.64,0.25,3.77994e-05
0.65,0.25,3.84848e-05
0.66,0.25,3.91462e-05
0.67,0.25,3.9784e-05
0.68,0.25,4.03989e-05
0.69,0.25,4.09912e-05
0.7,0.25,4.15617e-05
0.71,0.25,4.21109e-05
0.72,0.25,4.26393e-05
0.73,0.25,4.31474e-05
0.74,0.25,4.3636e-05
0.75,0.25,4.41056e-05
0.76,0.25,4.45567e-05
0.77,0.25,4.499e-05
0.78,0.25,4.54059e-05
0.79,0.25,4.58051e-05
0.8,0.25,4.6188e-05
0.01,0.26,3.51867e-10
0.02,0.26,5.12143e-10
0.03,0.26,7.45405e-10
0.04,0.26,1.0849e-09
0.05,0.26,1.5788e-09
0.06,0.26,2.2976e-09
0.07,0.26,3.3431e-09
0.08,0.26,4.8635e-09
0.09,0.26,7.0737e-09
0.1,0.26,1.02847e-08
0.11,0.26,1.49456e-08
0.12,0.26,2.17029e-08
0.13,0.26,3.14817e-08
0.14,0.26,4.55974e-08
0.15,0.26,6.58998e-08
0.16,0.26,9.4953e-08
0.17,0.26,1.3624e-07
0.18,0.26,1.94362e-07
0.19,0.26,2.75178e-07
0.2,0.26,3.85807e-07
0.21,0.26,5.34389e-07
0.22,0.26,7.29595e-07
0.23,0.26,9.79898e-07
0.24,0.26,1.2928e-06
0.25,0.26,1.674e-06
0.26,0.26,2.1273e-06
0.27,0.26,2.654e-06
0.28,0.26,3.2536e-06
0.29,0.26,3.9236e-06
0.3,0.26,4.6604e-06
0.31,0.26,5.4593e-06
0.32,0.26,6.3151e-06
0.33,0.26,7.2225e-06
0.34,0.26,8.1759e-06
0.35,0.26,9.1698e-06
0.36,0.26,1.01991e-05
0.37,0.26,1.12586e-05
0.38,0.26,1.23436e-05
0.39,0.26,1.34492e-05
0.4,0.26,1.45711e-05
0.41,0.26,1.5705e-05
0.42,0.26,1.68469e-05
0.43,0.26,1.79928e-05
0.44,0.26,1.91391e-05
0.45,0.26,2.02824e-05
0.46,0.26,2.14192e-05
0.47,0.26,2.25467e-05
0.48,0.26,2.36619e-05
0.49,0.26,2.47624e-05
0.5,0.26,2.58458e-05
0.51,0.26,2.69102e-05
0.52,0.26,2.79537e-05
0.53,0.26,2.89749e-05
0.54,0.26,2.99726e-05
0.55,0.26,3.09459e-05
0.56,0.26,3.18939e-05
0.57,0.26,3.28162e-05
0.58,0.26,3.37124e-05
0.59,0.26,3.45823e-05
0.6,0.26,3.54258e-05
0.61,0.26,3.62432e-05
0.62,0.26,3.70344e-05
0.63,0.26,3.77999e-05
0.64,0.26,3.85398e-05
0.65,0.26,3.92547e-05
0.66,0.26,3.99449e-05
0.67,0.26,4.06109e-05
0.68,0.26,4.12531e-05
0.69,0.26,4.18723e-05
0.7,0.26,4.24687e-05
0.71,0.26,4.30431e-05
0.72,0.26,4.3596e-05
0.73,0.26,4.41279e-05
0.74,0.26,4.46394e-05
0.75,0.26,4.51312e-05
0.76,0.26,4.56037e-05
0.77,0.26,4.60575e-05
0.78,0.26,4.64933e-05
0.79,0.26,4.69115e-05
0.8,0.26,4.73128e-05
0.01,0.27,3.55623e-10
0.02,0.27,5.17546e-10
0.03,0.27,7.53176e-10
0.04,0.27,1.096e-09
0.05,0.27,1.5949e-09
0.06,0.27,2.3206e-09
0.07,0.27,3.3762e-09
0.08,0.27,4.9111e-09
0.09,0.27,7.142e-09
0.1,0.27,1.03827e-08
0.11,0.27,1.5086e-08
0.12,0.27,2.19037e-08
0.13,0.27,3.17686e-08
0.14,0.27,4.60061e-08
0.15,0.27,6.64799e-08
0.16,0.27,9.57726e-08
0.17,0.27,1.3739e-07
0.18,0.27,1.95963e-07
0.19,0.27,2.77384e-07
0.2,0.27,3.88804e-07
0.21,0.27,5.38399e-07
0.22,0.27,7.34865e-07
0.23,0.27,9.86696e-07
0.24,0.27,1.3014e-06
0.25,0.27,1.6847e-06
0.26,0.27,2.1403e-06
0.27,0.27,2.6697e-06
0.28,0.27,3.2722e-06
0.29,0.27,3.9455e-06
0.3,0.27,4.6858e-06
0.31,0.27,5.4886e-06
0.32,0.27,6.3488e-06
0.33,0.27,7.261e-06
0.34,0.27,8.2197e-06
0.35,0.27,9.2197e-06
0.36,0.27,1.02557e-05
0.37,0.27,1.13227e-05
0.38,0.27,1.24161e-05
0.39,0.27,1.35312e-05
0.4,0.27,1.46637e-05
0.41,0.27,1.58095e-05
0.42,0.27,1.69645e-05
0.43,0.27,1.81251e-05
0.44,0.27,1.92876e-05
0.45,0.27,2.04486e-05
0.46,0.27,2.16047e-05
0.47,0.27,2.27531e-05
0.48,0.27,2.38907e-05
0.49,0.27,2.50151e-05
0.5,0.27,2.61238e-05
0.51,0.27,2.72148e-05
0.52,0.27,2.8286e-05
0.53,0.27,2.93359e-05
0.54,0.27,3.03632e-05
0.55,0.27,3.13666e-05
0.56,0.27,3.23452e-05
0.57,0.27,3.32984e-05
0.58,0.27,3.42257e-05
0.59,0.27,3.51267e-05
0.6,0.27,3.60012e-05
0.61,0.27,3.68492e-05
0.62,0.27,3.76708e-05
0.63,0.27,3.84661e-05
0.64,0.27,3.92355e-05
0.65,0.27,3.99793e-05
0.66,0.27,4.06978e-05
0.67,0.27,4.13914e-05
0.68,0.27,4.20607e-05
0.69,0.27,4.27062e-05
0.7,0.27,4.33282e-05
0.71,0.27,4.39275e-05
0.72,0.27,4.45046e-05
0.73,0.27,4.50599e-05
0.74,0.27,4.55941e-05
0.75,0.27,4.61077e-05
0.76,0.27,4.66014e-05
0.77,0.27,4.70757e-05
0.78,0.27,4.75311e-05
0.79,0.27,4.79682e-05
0.8,0.27,4.83877e-05
0.01,0.28,3.59392e-10
0.02,0.28,5.22965e-10
0.03,0.28,7.60967e-10
0.04,0.28,1.1072e-09
0.05,0.28,1.611e-09
0.06,0.28,2.3438e-09
0.07,0.28,3.4094e-09
0.08,0.28,4.9588e-09
0.09,0.28,7.2104e-09
0.1,0.28,1.04807e-08
0.11,0.28,1.52264e-08
0.12,0.28,2.21045e-08
0.13,0.28,3.20553e-08
0.14,0.28,4.64144e-08
0.15,0.28,6.70593e-08
0.16,0.28,9.65908e-08
0.17,0.28,1.38538e-07
0.18,0.28,1.9756e-07
0.19,0.28,2.79582e-07
0.2,0.28,3.91787e-07
0.21,0.28,5.42385e-07
0.22,0.28,7.40097e-07
0.23,0.28,9.93434e-07
0.24,0.28,1.3099e-06
0.25,0.28,1.6952e-06
0.26,0.28,2.1532e-06
0.27,0.28,2.6851e-06
0.28,0.28,3.2905e-06
0.29,0.28,3.9668e-06
0.3,0.28,4.7106e-06
0.31,0.28,5.5171e-06
0.32,0.28,6.3814e-06
0.33,0.28,7.2981e-06
0.34,0.28,8.2618e-06
0.35,0.28,9.2673e-06
0.36,0.28,1.03094e-05
0.37,0.28,1.13833e-05
0.38,0.28,1.24843e-05
0.39,0.28,1.3608e-05
0.4,0.28,1.47501e-05
0.41,0.28,1.59066e-05
0.42,0.28,1.70736e-05
0.43,0.28,1.82474e-05
0.44,0.28,1.94244e-05
0.45,0.28,2.06013e-05
0.46,0.28,2.17749e-05
0.47,0.28,2.29422e-05
0.48,0.28,2.41003e-05
0.49,0.28,2.52465e-05
0.5,0.28,2.63785e-05
0.51,0.28,2.7494e-05
0.52,0.28,2.8591e-05
0.53,0.28,2.96677e-05
0.54,0.28,3.07226e-05
0.55,0.28,3.17545e-05
0.56,0.28,3.27622e-05
0.57,0.28,3.37449e-05
0.58,0.28,3.47019e-05
0.59,0.28,3.56328e-05
0.6,0.28,3.65372e-05
0.61,0.28,3.74149e-05
0.62,0.28,3.82661e-05
0.63,0.28,3.90906e-05
0.64,0.28,3.98888e-05
0.65,0.28,4.06608e-05
0.66,0.28,4.14071e-05
0.67,0.28,4.21279e-05
0.68,0.28,4.28237e-05
0.69,0.28,4.34951e-05
0.7,0.28,4.41424e-05
0.71,0.28,4.47662e-05
0.72,0.28,4.5367e-05
0.73,0.28,4.59454e-05
0.74,0.28,4.6502e-05
0.75,0.28,4.70373e-05
0.76,0.28,4.75519e-05
0.77,0.28,4.80463e-05
0.78,0.28,4.85211e-05
0.79,0.28,4.89769e-05
0.8,0.28,4.94143e-05
0.01,0.29,3.63175e-10
0.02,0.29,5.28404e-10
0.03,0.29,7.68783e-10
0.04,0.29,1.1185e-09
0.05,0.29,1.6271e-09
0.06,0.29,2.3669e-09
0.07,0.29,3.4427e-09
0.08,0.29,5.0065e-09
0.09,0.29,7.2789e-09
0.1,0.29,1.05789e-08
0.11,0.29,1.5367e-08
0.12,0.29,2.23055e-08
0.13,0.29,3.23421e-08
0.14,0.29,4.68226e-08
0.15,0.29,6.76384e-08
0.16,0.29,9.74081e-08
0.17,0.29,1.39685e-07
0.18,0.29,1.99154e-07
0.19,0.29,2.81772e-07
0.2,0.29,3.94759e-07
0.21,0.29,5.46351e-07
0.22,0.29,7.45296e-07
0.23,0.29,1.0001e-06
0.24,0.29,1.3183e-06
0.25,0.29,1.7057e-06
0.26,0.29,2.1659e-06
0.27,0.29,2.7003e-06
0.28,0.29,3.3084e-06
0.29,0.29,3.9878e-06
0.3,0.29,4.7348e-06
0.31,0.29,5.5449e-06
0.32,0.29,6.413e-06
0.33,0.29,7.3339e-06
0.34,0.29,8.3023e-06
0.35,0.29,9.3129e-06
0.36,0.29,1.03607e-05
0.37,0.29,1.14409e-05
0.38,0.29,1.2549e-05
0.39,0.29,1.36805e-05
0.4,0.29,1.48313e-05
0.41,0.29,1.59974e-05
0.42,0.29,1.71752e-05
0.43,0.29,1.83609e-05
0.44,0.29,1.95511e-05
0.45,0.29,2.07425e-05
0.46,0.29,2.19319e-05
0.47,0.29,2.31163e-05
0.48,0.29,2.4293e-05
0.49,0.29,2.54592e-05
0.5,0.29,2.66125e-05
0.51,0.29,2.77506e-05
0.52,0.29,2.88714e-05
0.53,0.29,2.9973e-05
0.54,0.29,3.10538e-05
0.55,0.29,3.21124e-05
0.56,0.29,3.31476e-05
0.57,0.29,3.41582e-05
0.58,0.29,3.51436e-05
0.59,0.29,3.61032e-05
0.6,0.29,3.70363e-05
0.61,0.29,3.79428e-05
0.62,0.29,3.88226e-05
0.63,0.29,3.96755e-05
0.64,0.29,4.05017e-05
0.65,0.29,4.13014e-05
0.66,0.29,4.20748e-05
0.67,0.29,4.28223e-05
0.68,0.29,4.35442e-05
0.69,0.29,4.4241e-05
0.7,0.29,4.49131e-05
0.71,0.29,4.55611e-05
0.72,0.29,4.61854e-05
0.73,0.29,4.67866e-05
0.74,0.29,4.73652e-05
0.75,0.29,4.79218e-05
0.76,0.29,4.8457e-05
0.77,0.29,4.89713e-05
0.78,0.29,4.94653e-05
0.79,0.29,4.99395e-05
0.8,0.29,5.03946e-05
0.01,0.3,3.66974e-10
0.02,0.3,5.33863e-10
0.03,0.3,7.76629e-10
0.04,0.3,1.1297e-09
0.05,0.3,1.6433e-09
0.06,0.3,2.3902e-09
0.07,0.3,3.4761e-09
0.08,0.3,5.0544e-09
0.09,0.3,7.3475e-09
0.1,0.3,1.06772e-08
0.11,0.3,1.55078e-08
0.12,0.3,2.25067e-08
0.13,0.3,3.26292e-08
0.14,0.3,4.72311e-08
0.15,0.3,6.82175e-08
0.16,0.3,9.82252e-08
0.17,0.3,1.4083e-07
0.18,0.3,2.00745e-07
0.19,0.3,2.83958e-07
0.2,0.3,3.97721e-07
0.21,0.3,5.503e-07
0.22,0.3,7.50467e-07
0.23,0.3,1.0068e-06
0.24,0.3,1.3267e-06
0.25,0.3,1.716e-06
0.26,0.3,2.1784e-06
0.27,0.3,2.7153e-06
0.28,0.3,3.3261e-06
0.29,0.3,4.0083e-06
0.3,0.3,4.7585e-06
0.31,0.3,5.572e-06
0.32,0.3,6.4438e-06
0.33,0.3,7.3687e-06
0.34,0.3,8.3415e-06
0.35,0.3,9.3568e-06
0.36,0.3,1.04099e-05
0.37,0.3,1.1496e-05
0.38,0.3,1.26105e-05
0.39,0.3,1.37491e-05
0.4,0.3,1.49079e-05
0.41,0.3,1.60829e-05
0.42,0.3,1.72704e-05
0.43,0.3,1.84669e-05
0.44,0.3,1.9669e-05
0.45,0.3,2.08735e-05
0.46,0.3,2.20773e-05
0.47,0.3,2.32773e-05
0.48,0.3,2.44709e-05
0.49,0.3,2.56553e-05
0.5,0.3,2.68281e-05
0.51,0.3,2.7987e-05
0.52,0.3,2.91297e-05
0.53,0.3,3.02544e-05
0.54,0.3,3.13594e-05
0.55,0.3,3.2443e-05
0.56,0.3,3.3504e-05
0.57,0.3,3.45411e-05
0.58,0.3,3.55535e-05
0.59,0.3,3.65403e-05
0.6,0.3,3.75011e-05
0.61,0.3,3.84352e-05
0.62,0.3,3.93426e-05
0.63,0.3,4.02231e-05
0.64,0.3,4.10766e-05
0.65,0.3,4.19032e-05
0.66,0.3,4.27032e-05
0.67,0.3,4.34767e-05
0.68,0.3,4.42242e-05
0.69,0.3,4.4946e-05
0.7,0.3,4.56425e-05
0.71,0.3,4.63142e-05
0.72,0.3,4.69616e-05
0.73,0.3,4.75852e-05
0.74,0.3,4.81855e-05
0.75,0.3,4.87631e-05
0.76,0.3,4.93186e-05
0.77,0.3,4.98525e-05
0.78,0.3,5.03654e-05
0.79,0.3,5.08579e-05
0.8,0.3,5.13305e-05
0.01,0.31,3.7079e-10
0.02,0.31,5.39347e-10
0.03,0.31,7.84506e-10
0.04,0.31,1.1411e-09
0.05,0.31,1.6596e-09
0.06,0.31,2.4135e-09
0.07,0.31,3.5095e-09
0.08,0.31,5.1024e-09
0.09,0.31,7.4164e-09
0.1,0.31,1.07758e-08
0.11,0.31,1.56488e-08
0.12,0.31,2.27083e-08
0.13,0.31,3.29167e-08
0.14,0.31,4.764e-08
0.15,0.31,6.8797e-08
0.16,0.31,9.90425e-08
0.17,0.31,1.41974e-07
0.18,0.31,2.02334e-07
0.19,0.31,2.8614e-07
0.2,0.31,4.00675e-07
0.21,0.31,5.54236e-07
0.22,0.31,7.55615e-07
0.23,0.31,1.0134e-06
0.24,0.31,1.335e-06
0.25,0.31,1.7263e-06
0.26,0.31,2.1908e-06
0.27,0.31,2.7301e-06
0.28,0.31,3.3435e-06
0.29,0.31,4.0285e-06
0.3,0.31,4.7817e-06
0.31,0.31,5.5985e-06
0.32,0.31,6.4738e-06
0.33,0.31,7.4025e-06
0.34,0.31,8.3794e-06
0.35,0.31,9.3993e-06
0.36,0.31,1.04573e-05
0.37,0.31,1.15488e-05
0.38,0.31,1.26692e-05
0.39,0.31,1.38145e-05
0.4,0.31,1.49805e-05
0.41,0.31,1.61636e-05
0.42,0.31,1.736e-05
0.43,0.31,1.85663e-05
0.44,0.31,1.97793e-05
0.45,0.31,2.09957e-05
0.46,0.31,2.22125e-05
0.47,0.31,2.34268e-05
0.48,0.31,2.46358e-05
0.49,0.31,2.58369e-05
0.5,0.31,2.70275e-05
0.51,0.31,2.82054e-05
0.52,0.31,2.93684e-05
0.53,0.31,3.05145e-05
0.54,0.31,3.16419e-05
0.55,0.31,3.27488e-05
0.56,0.31,3.3834e-05
0.57,0.31,3.4896e-05
0.58,0.31,3.59339e-05
0.59,0.31,3.69467e-05
0.6,0.31,3.79338e-05
0.61,0.31,3.88945e-05
0.62,0.31,3.98285e-05
0.63,0.31,4.07355e-05
0.64,0.31,4.16155e-05
0.65,0.31,4.24683e-05
0.66,0.31,4.32941e-05
0.67,0.31,4.40932e-05
0.68,0.31,4.48657e-05
0.69,0.31,4.56119e-05
0.7,0.31,4.63324e-05
0.71,0.31,4.70274e-05
0.72,0.31,4.76975e-05
0.73,0.31,4.83431e-05
0.74,0.31,4.89649e-05
0.75,0.31,4.95632e-05
0.76,0.31,5.01387e-05
0.77,0.31,5.06919e-05
0.78,0.31,5.12234e-05
0.79,0.31,5.17338e-05
0.8,0.31,5.22236e-05
0.01,0.32,3.74624e-10
0.02,0.32,5.44856e-10
0.03,0.32,7.92419e-10
0.04,0.32,1.1524e-09
0.05,0.32,1.6759e-09
0.06,0.32,2.4369e-09
0.07,0.32,3.5431e-09
0.08,0.32,5.1506e-09
0.09,0.32,7.4854e-09
0.1,0.32,1.08747e-08
0.11,0.32,1.57902e-08
0.12,0.32,2.29103e-08
0.13,0.32,3.32047e-08
0.14,0.32,4.80496e-08
0.15,0.32,6.93772e-08
0.16,0.32,9.98603e-08
0.17,0.32,1.43119e-07
0.18,0.32,2.03923e-07
0.19,0.32,2.8832e-07
0.2,0.32,4.03625e-07
0.21,0.32,5.58161e-07
0.22,0.32,7.60744e-07
0.23,0.32,1.0199e-06
0.24,0.32,1.3432e-06
0.25,0.32,1.7364e-06
0.26,0.32,2.2031e-06
0.27,0.32,2.7448e-06
0.28,0.32,3.3606e-06
0.29,0.32,4.0485e-06
0.3,0.32,4.8045e-06
0.31,0.32,5.6244e-06
0.32,0.32,6.5032e-06
0.33,0.32,7.4355e-06
0.34,0.32,8.4163e-06
0.35,0.32,9.4404e-06
0.36,0.32,1.0503e-05
0.37,0.32,1.15995e-05
0.38,0.32,1.27255e-05
0.39,0.32,1.38769e-05
0.4,0.32,1.50497e-05
0.41,0.32,1.62401e-05
0.42,0.32,1.74447e-05
0.43,0.32,1.86601e-05
0.44,0.32,1.98829e-05
0.45,0.32,2.11102e-05
0.46,0.32,2.23389e-05
0.47,0.32,2.35661e-05
0.48,0.32,2.47892e-05
0.49,0.32,2.60055e-05
0.5,0.32,2.72125e-05
0.51,0.32,2.84079e-05
0.52,0.32,2.95896e-05
0.53,0.32,3.07554e-05
0.54,0.32,3.19035e-05
0.55,0.32,3.30322e-05
0.56,0.32,3.41399e-05
0.57,0.32,3.52254e-05
0.58,0.32,3.62873e-05
0.59,0.32,3.73247e-05
0.6,0.32,3.83368e-05
0.61,0.32,3.93229e-05
0.62,0.32,4.02824e-05
0.63,0.32,4.1215e-05
0.64,0.32,4.21205e-05
0.65,0.32,4.29987e-05
0.66,0.32,4.38497e-05
0.67,0.32,4.46736e-05
0.68,0.32,4.54705e-05
0.69,0.32,4.62407e-05
0.7,0.32,4.69846e-05
0.71,0.32,4.77025e-05
0.72,0.32,4.83949e-05
0.73,0.32,4.90623e-05
0.74,0.32,4.97051e-05
0.75,0.32,5.03238e-05
0.76,0.32,5.0919e-05
0.77,0.32,5.14912e-05
0.78,0.32,5.20411e-05
0.79,0.32,5.25691e-05
0.8,0.32,5.30758e-05
0.01,0.33,3.78479e-10
0.02,0.33,5.50392e-10
0.03,0.33,8.0037e-10
0.04,0.33,1.1638e-09
0.05,0.33,1.6923e-09
0.06,0.33,2.4604e-09
0.07,0.33,3.5768e-09
0.08,0.33,5.1989e-09
0.09,0.33,7.5546e-09
0.1,0.33,1.09738e-08
0.11,0.33,1.5932e-08
0.12,0.33,2.31129e-08
0.13,0.33,3.34934e-08
0.14,0.33,4.84599e-08
0.15,0.33,6.99583e-08
0.16,0.33,1.00679e-07
0.17,0.33,1.44265e-07
0.18,0.33,2.05512e-07
0.19,0.33,2.90499e-07
0.2,0.33,4.0657e-07
0.21,0.33,5.62078e-07
0.22,0.33,7.65856e-07
0.23,0.33,1.0265e-06
0.24,0.33,1.3514e-06
0.25,0.33,1.7465e-06
0.26,0.33,2.2153e-06
0.27,0.33,2.7592e-06
0.28,0.33,3.3776e-06
0.29,0.33,4.0681e-06
0.3,0.33,4.827e-06
0.31,0.33,5.65e-06
0.32,0.33,6.5319e-06
0.33,0.33,7.4677e-06
0.34,0.33,8.4522e-06
0.35,0.33,9.4804e-06
0.36,0.33,1.05474e-05
0.37,0.33,1.16486e-05
0.38,0.33,1.27798e-05
0.39,0.33,1.39368e-05
0.4,0.33,1.51158e-05
0.41,0.33,1.63131e-05
0.42,0.33,1.75252e-05
0.43,0.33,1.87488e-05
0.44,0.33,1.99807e-05
0.45,0.33,2.12179e-05
0.46,0.33,2.24575e-05
0.47,0.33,2.36966e-05
0.48,0.33,2.49325e-05
0.49,0.33,2.61627e-05
0.5,0.33,2.73848e-05
0.51,0.33,2.85963e-05
0.52,0.33,2.97951e-05
0.53,0.33,3.09791e-05
0.54,0.33,3.21464e-05
0.55,0.33,3.32953e-05
0.56,0.33,3.44241e-05
0.57,0.33,3.55315e-05
0.58,0.33,3.6616e-05
0.59,0.33,3.76766e-05
0.6,0.33,3.87124e-05
0.61,0.33,3.97226e-05
0.62,0.33,4.07065e-05
0.63,0.33,4.16637e-05
0.64,0.33,4.25937e-05
0.65,0.33,4.34965e-05
0.66,0.33,4.43719e-05
