Vg,Vd,Id
0.14,0.2,1.0418e-08
0.15,0.2,1.42699e-08
0.16,0.2,1.9536e-08
0.17,0.2,2.67268e-08
0.18,0.2,3.65299e-08
0.19,0.2,4.9865e-08
0.2,0.2,6.79515e-08
0.21,0.2,9.23875e-08
0.22,0.2,1.25234e-07
0.23,0.2,1.69098e-07
0.24,0.2,2.27187e-07
0.25,0.2,3.03326e-07
0.26,0.2,4.01895e-07
0.27,0.2,5.27668e-07
0.28,0.2,6.85575e-07
0.29,0.2,8.80383e-07
0.3,0.2,1.1164e-06
0.31,0.2,1.3971e-06
0.32,0.2,1.7253e-06
0.33,0.2,2.1026e-06
0.34,0.2,2.5297e-06
0.35,0.2,3.0067e-06
0.36,0.2,3.5327e-06
0.37,0.2,4.1064e-06
0.38,0.2,4.7259e-06
0.39,0.2,5.3891e-06
0.4,0.2,6.0936e-06
0.41,0.2,6.8366e-06
0.42,0.2,7.6156e-06
0.43,0.2,8.4278e-06
0.44,0.2,9.2705e-06
0.45,0.2,1.01408e-05
0.46,0.2,1.1036e-05
0.47,0.2,1.19535e-05
0.48,0.2,1.28903e-05
0.49,0.2,1.3844e-05
0.5,0.2,1.48116e-05
0.51,0.2,1.57905e-05
0.52,0.2,1.67779e-05
0.53,0.2,1.77712e-05
0.54,0.2,1.87675e-05
0.55,0.2,1.97644e-05
0.56,0.2,2.07591e-05
0.57,0.2,2.17491e-05
0.58,0.2,2.27321e-05
0.59,0.2,2.37057e-05
0.6,0.2,2.46677e-05
0.61,0.2,2.56162e-05
0.62,0.2,2.65493e-05
0.63,0.2,2.74653e-05
0.64,0.2,2.83628e-05
0.65,0.2,2.92405e-05
0.66,0.2,3.00974e-05
0.67,0.2,3.09327e-05
0.68,0.2,3.17457e-05
0.69,0.2,3.2536e-05
0.7,0.2,3.33033e-05
0.71,0.2,3.40475e-05
0.72,0.2,3.47687e-05
0.73,0.2,3.5467e-05
0.74,0.2,3.61429e-05
0.75,0.2,3.67965e-05
0.76,0.2,3.74285e-05
0.77,0.2,3.80394e-05
0.78,0.2,3.86297e-05
0.79,0.2,3.92002e-05
0.8,0.2,3.97514e-05
0.01,0.21,1.76826e-10
0.02,0.21,2.42416e-10
0.03,0.21,3.32332e-10
0.04,0.21,4.55594e-10
0.05,0.21,6.24565e-10
0.06,0.21,8.56184e-10
0.07,0.21,1.1737e-09
0.08,0.21,1.6088e-09
0.09,0.21,2.2051e-09
0.1,0.21,3.0222e-09
0.11,0.21,4.1417e-09
0.12,0.21,5.675e-09
0.13,0.21,7.7743e-09
0.14,0.21,1.06473e-08
0.15,0.21,1.45763e-08
0.16,0.21,1.9945e-08
0.17,0.21,2.72719e-08
0.18,0.21,3.72548e-08
0.19,0.21,5.08266e-08
0.2,0.21,6.92233e-08
0.21,0.21,9.40632e-08
0.22,0.21,1.27432e-07
0.23,0.21,1.71963e-07
0.24,0.21,2.30897e-07
0.25,0.21,3.0809e-07
0.26,0.21,4.07953e-07
0.27,0.21,5.35293e-07
0.28,0.21,6.95059e-07
0.29,0.21,8.9204e-07
0.3,0.21,1.1305e-06
0.31,0.21,1.4141e-06
0.32,0.21,1.7455e-06
0.33,0.21,2.1262e-06
0.34,0.21,2.5573e-06
0.35,0.21,3.0385e-06
0.36,0.21,3.5691e-06
0.37,0.21,4.1479e-06
0.38,0.21,4.7729e-06
0.39,0.21,5.4421e-06
0.4,0.21,6.1531e-06
0.41,0.21,6.9033e-06
0.42,0.21,7.6901e-06
0.43,0.21,8.5108e-06
0.44,0.21,9.3627e-06
0.45,0.21,1.02433e-05
0.46,0.21,1.11498e-05
0.47,0.21,1.20796e-05
0.48,0.21,1.30301e-05
0.49,0.21,1.39986e-05
0.5,0.21,1.49827e-05
0.51,0.21,1.59796e-05
0.52,0.21,1.69868e-05
0.53,0.21,1.80017e-05
0.54,0.21,1.90216e-05
0.55,0.21,2.00439e-05
0.56,0.21,2.10663e-05
0.57,0.21,2.20861e-05
0.58,0.21,2.3101e-05
0.59,0.21,2.41086e-05
0.6,0.21,2.51068e-05
0.61,0.21,2.60935e-05
0.62,0.21,2.70666e-05
0.63,0.21,2.80246e-05
0.64,0.21,2.89656e-05
0.65,0.21,2.98883e-05
0.66,0.21,3.07915e-05
0.67,0.21,3.16741e-05
0.68,0.21,3.25352e-05
0.69,0.21,3.33741e-05
0.7,0.21,3.41904e-05
0.71,0.21,3.49837e-05
0.72,0.21,3.57538e-05
0.73,0.21,3.65008e-05
0.74,0.21,3.72248e-05
0.75,0.21,3.79259e-05
0.76,0.21,3.86047e-05
0.77,0.21,3.92614e-05
0.78,0.21,3.98965e-05
0.79,0.21,4.05107e-05
0.8,0.21,4.11046e-05
0.01,0.22,1.81891e-10
0.02,0.22,2.49231e-10
0.03,0.22,3.41501e-10
0.04,0.22,4.67924e-10
0.05,0.22,6.41138e-10
0.06,0.22,8.78451e-10
0.07,0.22,1.2036e-09
0.08,0.22,1.6489e-09
0.09,0.22,2.259e-09
0.1,0.22,3.0945e-09
0.11,0.22,4.2385e-09
0.12,0.22,5.8046e-09
0.13,0.22,7.9477e-09
0.14,0.22,1.0879e-08
0.15,0.22,1.48858e-08
0.16,0.22,2.03577e-08
0.17,0.22,2.78212e-08
0.18,0.22,3.79845e-08
0.19,0.22,5.17936e-08
0.2,0.22,7.05009e-08
0.21,0.22,9.57444e-08
0.22,0.22,1.29634e-07
0.23,0.22,1.7483e-07
0.24,0.22,2.34603e-07
0.25,0.22,3.12841e-07
0.26,0.22,4.13985e-07
0.27,0.22,5.42868e-07
0.28,0.22,7.04463e-07
0.29,0.22,9.03574e-07
0.3,0.22,1.1445e-06
0.31,0.22,1.4309e-06
0.32,0.22,1.7653e-06
0.33,0.22,2.1494e-06
0.34,0.22,2.5842e-06
0.35,0.22,3.0695e-06
0.36,0.22,3.6045e-06
0.37,0.22,4.1881e-06
0.38,0.22,4.8183e-06
0.39,0.22,5.4931e-06
0.4,0.22,6.2102e-06
0.41,0.22,6.967e-06
0.42,0.22,7.7609e-06
0.43,0.22,8.5894e-06
0.44,0.22,9.4499e-06
0.45,0.22,1.03397e-05
0.46,0.22,1.12564e-05
0.47,0.22,1.21973e-05
0.48,0.22,1.316e-05
0.49,0.22,1.41419e-05
0.5,0.22,1.51406e-05
0.51,0.22,1.61536e-05
0.52,0.22,1.71783e-05
0.53,0.22,1.82123e-05
0.54,0.22,1.9253e-05
0.55,0.22,2.0298e-05
0.56,0.22,2.13449e-05
0.57,0.22,2.23912e-05
0.58,0.22,2.34346e-05
0.59,0.22,2.44727e-05
0.6,0.22,2.55035e-05
0.61,0.22,2.65246e-05
0.62,0.22,2.75343e-05
0.63,0.22,2.85305e-05
0.64,0.22,2.95117e-05
0.65,0.22,3.04761e-05
0.66,0.22,3.14225e-05
0.67,0.22,3.23495e-05
0.68,0.22,3.32561e-05
0.69,0.22,3.41415e-05
0.7,0.22,3.50049e-05
0.71,0.22,3.58457e-05
0.72,0.22,3.66637e-05
0.73,0.22,3.74586e-05
0.74,0.22,3.82302e-05
0.75,0.22,3.89788e-05
0.76,0.22,3.97044e-05
0.77,0.22,4.04073e-05
0.78,0.22,4.10879e-05
0.79,0.22,4.17467e-05
0.8,0.22,4.23842e-05
0.01,0.23,1.87065e-10
0.02,0.23,2.5619e-10
0.03,0.23,3.50855e-10
0.04,0.23,4.80493e-10
0.05,0.23,6.5802e-10
0.06,0.23,9.01118e-10
0.07,0.23,1.234e-09
0.08,0.23,1.6897e-09
0.09,0.23,2.3137e-09
0.1,0.23,3.1678e-09
0.11,0.23,4.3366e-09
0.12,0.23,5.9359e-09
0.13,0.23,8.1232e-09
0.14,0.23,1.11134e-08
0.15,0.23,1.51985e-08
0.16,0.23,2.07742e-08
0.17,0.23,2.83751e-08
0.18,0.23,3.87196e-08
0.19,0.23,5.27668e-08
0.2,0.23,7.1785e-08
0.21,0.23,9.74322e-08
0.22,0.23,1.31841e-07
0.23,0.23,1.777e-07
0.24,0.23,2.38308e-07
0.25,0.23,3.17583e-07
0.26,0.23,4.19996e-07
0.27,0.23,5.50404e-07
0.28,0.23,7.138e-07
0.29,0.23,9.15001e-07
0.3,0.23,1.1583e-06
0.31,0.23,1.4474e-06
0.32,0.23,1.7848e-06
0.33,0.23,2.1722e-06
0.34,0.23,2.6106e-06
0.35,0.23,3.0997e-06
0.36,0.23,3.639e-06
0.37,0.23,4.2271e-06
0.38,0.23,4.8623e-06
0.39,0.23,5.5424e-06
0.4,0.23,6.2651e-06
0.41,0.23,7.0281e-06
0.42,0.23,7.8287e-06
0.43,0.23,8.6644e-06
0.44,0.23,9.5327e-06
0.45,0.23,1.0431e-05
0.46,0.23,1.13569e-05
0.47,0.23,1.23079e-05
0.48,0.23,1.32816e-05
0.49,0.23,1.42756e-05
0.5,0.23,1.52874e-05
0.51,0.23,1.63147e-05
0.52,0.23,1.7355e-05
0.53,0.23,1.84061e-05
0.54,0.23,1.94654e-05
0.55,0.23,2.05306e-05
0.56,0.23,2.15993e-05
0.57,0.23,2.26692e-05
0.58,0.23,2.3738e-05
0.59,0.23,2.48035e-05
0.6,0.23,2.58635e-05
0.61,0.23,2.69158e-05
0.62,0.23,2.79585e-05
0.63,0.23,2.89896e-05
0.64,0.23,3.00074e-05
0.65,0.23,3.10103e-05
0.66,0.23,3.19966e-05
0.67,0.23,3.29651e-05
0.68,0.23,3.39144e-05
0.69,0.23,3.48437e-05
0.7,0.23,3.57519e-05
0.71,0.23,3.66383e-05
0.72,0.23,3.75024e-05
0.73,0.23,3.83438e-05
0.74,0.23,3.91622e-05
0.75,0.23,3.99574e-05
0.76,0.23,4.07295e-05
0.77,0.23,4.14785e-05
0.78,0.23,4.22048e-05
0.79,0.23,4.29085e-05
0.8,0.23,4.35902e-05
0.01,0.24,1.92353e-10
0.02,0.24,2.63295e-10
0.03,0.24,3.60399e-10
0.04,0.24,4.93309e-10
0.05,0.24,6.75222e-10
0.06,0.24,9.24195e-10
0.07,0.24,1.2649e-09
0.08,0.24,1.7312e-09
0.09,0.24,2.3692e-09
0.1,0.24,3.2421e-09
0.11,0.24,4.4361e-09
0.12,0.24,6.0689e-09
0.13,0.24,8.3009e-09
0.14,0.24,1.13506e-08
0.15,0.24,1.55145e-08
0.16,0.24,2.11948e-08
0.17,0.24,2.89339e-08
0.18,0.24,3.94606e-08
0.19,0.24,5.37465e-08
0.2,0.24,7.30765e-08
0.21,0.24,9.91277e-08
0.22,0.24,1.34056e-07
0.23,0.24,1.80576e-07
0.24,0.24,2.42016e-07
0.25,0.24,3.22322e-07
0.26,0.24,4.25992e-07
0.27,0.24,5.57908e-07
0.28,0.24,7.23082e-07
0.29,0.24,9.26339e-07
0.3,0.24,1.172e-06
0.31,0.24,1.4637e-06
0.32,0.24,1.804e-06
0.33,0.24,2.1946e-06
0.34,0.24,2.6364e-06
0.35,0.24,3.1294e-06
0.36,0.24,3.6727e-06
0.37,0.24,4.2652e-06
0.38,0.24,4.905e-06
0.39,0.24,5.5901e-06
0.4,0.24,6.3183e-06
0.41,0.24,7.087e-06
0.42,0.24,7.8938e-06
0.43,0.24,8.7362e-06
0.44,0.24,9.6118e-06
0.45,0.24,1.05179e-05
0.46,0.24,1.14523e-05
0.47,0.24,1.24125e-05
0.48,0.24,1.33962e-05
0.49,0.24,1.4401e-05
0.5,0.24,1.54247e-05
0.51,0.24,1.64649e-05
0.52,0.24,1.75193e-05
0.53,0.24,1.85856e-05
0.54,0.24,1.96615e-05
0.55,0.24,2.07448e-05
0.56,0.24,2.18331e-05
0.57,0.24,2.29241e-05
0.58,0.24,2.40157e-05
0.59,0.24,2.51057e-05
0.6,0.24,2.61919e-05
0.61,0.24,2.72723e-05
0.62,0.24,2.83448e-05
0.63,0.24,2.94076e-05
0.64,0.24,3.04589e-05
0.65,0.24,3.14969e-05
0.66,0.24,3.252e-05
0.67,0.24,3.35268e-05
0.68,0.24,3.45159e-05
0.69,0.24,3.54863e-05
0.7,0.24,3.64367e-05
0.71,0.24,3.73664e-05
0.72,0.24,3.82746e-05
0.73,0.24,3.91607e-05
0.74,0.24,4.00243e-05
0.75,0.24,4.0865e-05
0.76,0.24,4.16826e-05
0.77,0.24,4.24772e-05
0.78,0.24,4.32487e-05
0.79,0.24,4.39974e-05
0.8,0.24,4.47235e-05
0.01,0.25,1.97756e-10
0.02,0.25,2.70551e-10
0.03,0.25,3.70138e-10
0.04,0.25,5.06377e-10
0.05,0.25,6.92749e-10
0.06,0.25,9.47694e-10
0.07,0.25,1.2964e-09
0.08,0.25,1.7734e-09
0.09,0.25,2.4257e-09
0.1,0.25,3.3177e-09
0.11,0.25,4.5371e-09
0.12,0.25,6.2038e-09
0.13,0.25,8.4809e-09
0.14,0.25,1.15905e-08
0.15,0.25,1.58341e-08
0.16,0.25,2.16197e-08
0.17,0.25,2.9498e-08
0.18,0.25,4.02077e-08
0.19,0.25,5.47335e-08
0.2,0.25,7.43761e-08
0.21,0.25,1.00832e-07
0.22,0.25,1.3628e-07
0.23,0.25,1.83461e-07
0.24,0.25,2.45729e-07
0.25,0.25,3.2706e-07
0.26,0.25,4.31979e-07
0.27,0.25,5.65389e-07
0.28,0.25,7.32317e-07
0.29,0.25,9.376e-07
0.3,0.25,1.1856e-06
0.31,0.25,1.4798e-06
0.32,0.25,1.8229e-06
0.33,0.25,2.2167e-06
0.34,0.25,2.6619e-06
0.35,0.25,3.1585e-06
0.36,0.25,3.7057e-06
0.37,0.25,4.3023e-06
0.38,0.25,4.9466e-06
0.39,0.25,5.6365e-06
0.4,0.25,6.3697e-06
0.41,0.25,7.1439e-06
0.42,0.25,7.9566e-06
0.43,0.25,8.8053e-06
0.44,0.25,9.6875e-06
0.45,0.25,1.0601e-05
0.46,0.25,1.15432e-05
0.47,0.25,1.25118e-05
0.48,0.25,1.35047e-05
0.49,0.25,1.45195e-05
0.5,0.25,1.55539e-05
0.51,0.25,1.66058e-05
0.52,0.25,1.76729e-05
0.53,0.25,1.8753e-05
0.54,0.25,1.98439e-05
0.55,0.25,2.09433e-05
0.56,0.25,2.20491e-05
0.57,0.25,2.31592e-05
0.58,0.25,2.42713e-05
0.59,0.25,2.53833e-05
0.6,0.25,2.64931e-05
0.61,0.25,2.75988e-05
0.62,0.25,2.86983e-05
0.63,0.25,2.97898e-05
0.64,0.25,3.08714e-05
0.65,0.25,3.19415e-05
0.66,0.25,3.29983e-05
0.67,0.25,3.40404e-05
0.68,0.25,3.50664e-05
0.69,0.25,3.60749e-05
0.7,0.25,3.70649e-05
0.71,0.25,3.80353e-05
0.72,0.25,3.89852e-05
0.73,0.25,3.99139e-05
0.74,0.25,4.08208e-05
0.75,0.25,4.17053e-05
0.76,0.25,4.25672e-05
0.77,0.25,4.34063e-05
0.78,0.25,4.42223e-05
0.79,0.25,4.50154e-05
0.8,0.25,4.57857e-05
0.01,0.26,2.03277e-10
0.02,0.26,2.7796e-10
0.03,0.26,3.80077e-10
0.04,0.26,5.19704e-10
0.05,0.26,7.10612e-10
0.06,0.26,9.71624e-10
0.07,0.26,1.3285e-09
0.08,0.26,1.8163e-09
0.09,0.26,2.4831e-09
0.1,0.26,3.3943e-09
0.11,0.26,4.6395e-09
0.12,0.26,6.3405e-09
0.13,0.26,8.6632e-09
0.14,0.26,1.18334e-08
0.15,0.26,1.61572e-08
0.16,0.26,2.20491e-08
0.17,0.26,3.00674e-08
0.18,0.26,4.09612e-08
0.19,0.26,5.57281e-08
0.2,0.26,7.56843e-08
0.21,0.26,1.02546e-07
0.22,0.26,1.38514e-07
0.23,0.26,1.86354e-07
0.24,0.26,2.49449e-07
0.25,0.26,3.31801e-07
0.26,0.26,4.3796e-07
0.27,0.26,5.72851e-07
0.28,0.26,7.41514e-07
0.29,0.26,9.48795e-07
0.3,0.26,1.199e-06
0.31,0.26,1.4958e-06
0.32,0.26,1.8417e-06
0.33,0.26,2.2385e-06
0.34,0.26,2.687e-06
0.35,0.26,3.187e-06
0.36,0.26,3.738e-06
0.37,0.26,4.3387e-06
0.38,0.26,4.9872e-06
0.39,0.26,5.6817e-06
0.4,0.26,6.4198e-06
0.41,0.26,7.1991e-06
0.42,0.26,8.0173e-06
0.43,0.26,8.8719e-06
0.44,0.26,9.7604e-06
0.45,0.26,1.06806e-05
0.46,0.26,1.16301e-05
0.47,0.26,1.26066e-05
0.48,0.26,1.36079e-05
0.49,0.26,1.46318e-05
0.5,0.26,1.56761e-05
0.51,0.26,1.67386e-05
0.52,0.26,1.78173e-05
0.53,0.26,1.89098e-05
0.54,0.26,2.00143e-05
0.55,0.26,2.11284e-05
0.56,0.26,2.225e-05
0.57,0.26,2.33772e-05
0.58,0.26,2.45077e-05
0.59,0.26,2.56396e-05
0.6,0.26,2.67707e-05
0.61,0.26,2.78993e-05
0.62,0.26,2.90232e-05
0.63,0.26,3.01407e-05
0.64,0.26,3.12499e-05
0.65,0.26,3.23492e-05
0.66,0.26,3.34369e-05
0.67,0.26,3.45113e-05
0.68,0.26,3.55712e-05
0.69,0.26,3.66152e-05
0.7,0.26,3.76419e-05
0.71,0.26,3.86503e-05
0.72,0.26,3.96394e-05
0.73,0.26,4.06084e-05
0.74,0.26,4.15564e-05
0.75,0.26,4.24829e-05
0.76,0.26,4.33873e-05
0.77,0.26,4.42693e-05
0.78,0.26,4.51287e-05
0.79,0.26,4.59653e-05
0.8,0.26,4.6779e-05
0.01,0.27,2.08919e-10
0.02,0.27,2.85526e-10
0.03,0.27,3.9022e-10
0.04,0.27,5.33295e-10
0.05,0.27,7.28815e-10
0.06,0.27,9.95995e-10
0.07,0.27,1.3611e-09
0.08,0.27,1.8599e-09
0.09,0.27,2.5414e-09
0.1,0.27,3.4722e-09
0.11,0.27,4.7435e-09
0.12,0.27,6.4791e-09
0.13,0.27,8.848e-09
0.14,0.27,1.20793e-08
0.15,0.27,1.64842e-08
0.16,0.27,2.24831e-08
0.17,0.27,3.06425e-08
0.18,0.27,4.17216e-08
0.19,0.27,5.67307e-08
0.2,0.27,7.70019e-08
0.21,0.27,1.0427e-07
0.22,0.27,1.40759e-07
0.23,0.27,1.89258e-07
0.24,0.27,2.53178e-07
0.25,0.27,3.36548e-07
0.26,0.27,4.4394e-07
0.27,0.27,5.80299e-07
0.28,0.27,7.50681e-07
0.29,0.27,9.59934e-07
0.3,0.27,1.2124e-06
0.31,0.27,1.5116e-06
0.32,0.27,1.8603e-06
0.33,0.27,2.26e-06
0.34,0.27,2.7117e-06
0.35,0.27,3.2152e-06
0.36,0.27,3.7698e-06
0.37,0.27,4.3743e-06
0.38,0.27,5.027e-06
0.39,0.27,5.7258e-06
0.4,0.27,6.4685e-06
0.41,0.27,7.2527e-06
0.42,0.27,8.0761e-06
0.43,0.27,8.9363e-06
0.44,0.27,9.8308e-06
0.45,0.27,1.07573e-05
0.46,0.27,1.17135e-05
0.47,0.27,1.26973e-05
0.48,0.27,1.37064e-05
0.49,0.27,1.47387e-05
0.5,0.27,1.57921e-05
0.51,0.27,1.68644e-05
0.52,0.27,1.79536e-05
0.53,0.27,1.90576e-05
0.54,0.27,2.01743e-05
0.55,0.27,2.13017e-05
0.56,0.27,2.24378e-05
0.57,0.27,2.35804e-05
0.58,0.27,2.47276e-05
0.59,0.27,2.58774e-05
0.6,0.27,2.70279e-05
0.61,0.27,2.81771e-05
0.62,0.27,2.93231e-05
0.63,0.27,3.04642e-05
0.64,0.27,3.15985e-05
0.65,0.27,3.27244e-05
0.66,0.27,3.38402e-05
0.67,0.27,3.49444e-05
0.68,0.27,3.60354e-05
0.69,0.27,3.7112e-05
0.7,0.27,3.81728e-05
0.71,0.27,3.92166e-05
0.72,0.27,4.02423e-05
0.73,0.27,4.1249e-05
0.74,0.27,4.22359e-05
0.75,0.27,4.32021e-05
0.76,0.27,4.41471e-05
0.77,0.27,4.50704e-05
0.78,0.27,4.59715e-05
0.79,0.27,4.68502e-05
0.8,0.27,4.77063e-05
0.01,0.28,2.14685e-10
0.02,0.28,2.93253e-10
0.03,0.28,4.00571e-10
0.04,0.28,5.47156e-10
0.05,0.28,7.47368e-10
0.06,0.28,1.0208e-09
0.07,0.28,1.3943e-09
0.08,0.28,1.9042e-09
0.09,0.28,2.6006e-09
0.1,0.28,3.5513e-09
0.11,0.28,4.849e-09
0.12,0.28,6.6197e-09
0.13,0.28,9.0352e-09
0.14,0.28,1.23283e-08
0.15,0.28,1.6815e-08
0.16,0.28,2.29218e-08
0.17,0.28,3.12234e-08
0.18,0.28,4.2489e-08
0.19,0.28,5.77416e-08
0.2,0.28,7.83291e-08
0.21,0.28,1.06005e-07
0.22,0.28,1.43016e-07
0.23,0.28,1.92175e-07
0.24,0.28,2.56918e-07
0.25,0.28,3.41302e-07
0.26,0.28,4.49921e-07
0.27,0.28,5.8774e-07
0.28,0.28,7.59823e-07
0.29,0.28,9.71027e-07
0.3,0.28,1.2257e-06
0.31,0.28,1.5273e-06
0.32,0.28,1.8787e-06
0.33,0.28,2.2813e-06
0.34,0.28,2.7361e-06
0.35,0.28,3.2429e-06
0.36,0.28,3.801e-06
0.37,0.28,4.4093e-06
0.38,0.28,5.0659e-06
0.39,0.28,5.7689e-06
0.4,0.28,6.516e-06
0.41,0.28,7.305e-06
0.42,0.28,8.1333e-06
0.43,0.28,8.9987e-06
0.44,0.28,9.8988e-06
0.45,0.28,1.08313e-05
0.46,0.28,1.17939e-05
0.47,0.28,1.27845e-05
0.48,0.28,1.38009e-05
0.49,0.28,1.4841e-05
0.5,0.28,1.59027e-05
0.51,0.28,1.6984e-05
0.52,0.28,1.80829e-05
0.53,0.28,1.91974e-05
0.54,0.28,2.03254e-05
0.55,0.28,2.1465e-05
0.56,0.28,2.26141e-05
0.57,0.28,2.37708e-05
0.58,0.28,2.49332e-05
0.59,0.28,2.60993e-05
0.6,0.28,2.72673e-05
0.61,0.28,2.84352e-05
0.62,0.28,2.96013e-05
0.63,0.28,3.07638e-05
0.64,0.28,3.1921e-05
0.65,0.28,3.30711e-05
0.66,0.28,3.42126e-05
0.67,0.28,3.53439e-05
0.68,0.28,3.64636e-05
0.69,0.28,3.75701e-05
0.7,0.28,3.86623e-05
0.71,0.28,3.97389e-05
0.72,0.28,4.07987e-05
0.73,0.28,4.18407e-05
0.74,0.28,4.2864e-05
0.75,0.28,4.38678e-05
0.76,0.28,4.48512e-05
0.77,0.28,4.58137e-05
0.78,0.28,4.67548e-05
0.79,0.28,4.76741e-05
0.8,0.28,4.85712e-05
0.01,0.29,2.20576e-10
0.02,0.29,3.01143e-10
0.03,0.29,4.11135e-10
0.04,0.29,5.61292e-10
0.05,0.29,7.66277e-10
0.06,0.29,1.0461e-09
0.07,0.29,1.428e-09
0.08,0.29,1.9494e-09
0.09,0.29,2.6608e-09
0.1,0.29,3.6316e-09
0.11,0.29,4.956e-09
0.12,0.29,6.7623e-09
0.13,0.29,9.2249e-09
0.14,0.29,1.25805e-08
0.15,0.29,1.71497e-08
0.16,0.29,2.33655e-08
0.17,0.29,3.18103e-08
0.18,0.29,4.32636e-08
0.19,0.29,5.87612e-08
0.2,0.29,7.96665e-08
0.21,0.29,1.07752e-07
0.22,0.29,1.45285e-07
0.23,0.29,1.95104e-07
0.24,0.29,2.60671e-07
0.25,0.29,3.46066e-07
0.26,0.29,4.55907e-07
0.27,0.29,5.95175e-07
0.28,0.29,7.68946e-07
0.29,0.29,9.82079e-07
0.3,0.29,1.2389e-06
0.31,0.29,1.543e-06
0.32,0.29,1.8969e-06
0.33,0.29,2.3024e-06
0.34,0.29,2.7602e-06
0.35,0.29,3.2702e-06
0.36,0.29,3.8318e-06
0.37,0.29,4.4437e-06
0.38,0.29,5.1041e-06
0.39,0.29,5.8111e-06
0.4,0.29,6.5625e-06
0.41,0.29,7.3559e-06
0.42,0.29,8.189e-06
0.43,0.29,9.0594e-06
0.44,0.29,9.9648e-06
0.45,0.29,1.09029e-05
0.46,0.29,1.18715e-05
0.47,0.29,1.28685e-05
0.48,0.29,1.38917e-05
0.49,0.29,1.4939e-05
0.5,0.29,1.60086e-05
0.51,0.29,1.70983e-05
0.52,0.29,1.82061e-05
0.53,0.29,1.93302e-05
0.54,0.29,2.04686e-05
0.55,0.29,2.16192e-05
0.56,0.29,2.27803e-05
0.57,0.29,2.39499e-05
0.58,0.29,2.51262e-05
0.59,0.29,2.63071e-05
0.6,0.29,2.74911e-05
0.61,0.29,2.86761e-05
0.62,0.29,2.98605e-05
0.63,0.29,3.10425e-05
0.64,0.29,3.22204e-05
0.65,0.29,3.33927e-05
0.66,0.29,3.45576e-05
0.67,0.29,3.57138e-05
0.68,0.29,3.68596e-05
0.69,0.29,3.79938e-05
0.7,0.29,3.91149e-05
0.71,0.29,4.02218e-05
0.72,0.29,4.13132e-05
0.73,0.29,4.23881e-05
0.74,0.29,4.34455e-05
0.75,0.29,4.44844e-05
0.76,0.29,4.5504e-05
0.77,0.29,4.65037e-05
0.78,0.29,4.74828e-05
0.79,0.29,4.84407e-05
0.8,0.29,4.93772e-05
0.01,0.3,2.26596e-10
0.02,0.3,3.09201e-10
0.03,0.3,4.21915e-10
0.04,0.3,5.75709e-10
0.05,0.3,7.85549e-10
0.06,0.3,1.0718e-09
0.07,0.3,1.4624e-09
0.08,0.3,1.9953e-09
0.09,0.3,2.722e-09
0.1,0.3,3.7132e-09
0.11,0.3,5.0647e-09
0.12,0.3,6.907e-09
0.13,0.3,9.4172e-09
0.14,0.3,1.28359e-08
0.15,0.3,1.74885e-08
0.16,0.3,2.38142e-08
0.17,0.3,3.24034e-08
0.18,0.3,4.40457e-08
0.19,0.3,5.97897e-08
0.2,0.3,8.10143e-08
0.21,0.3,1.09511e-07
0.22,0.3,1.47567e-07
0.23,0.3,1.98048e-07
0.24,0.3,2.64437e-07
0.25,0.3,3.50842e-07
0.26,0.3,4.619e-07
0.27,0.3,6.02609e-07
0.28,0.3,7.78055e-07
0.29,0.3,9.93098e-07
0.3,0.3,1.2521e-06
0.31,0.3,1.5585e-06
0.32,0.3,1.915e-06
0.33,0.3,2.3233e-06
0.34,0.3,2.784e-06
0.35,0.3,3.2972e-06
0.36,0.3,3.8621e-06
0.37,0.3,4.4775e-06
0.38,0.3,5.1417e-06
0.39,0.3,5.8526e-06
0.4,0.3,6.608e-06
0.41,0.3,7.4057e-06
0.42,0.3,8.2434e-06
0.43,0.3,9.1186e-06
0.44,0.3,1.0029e-05
0.45,0.3,1.09724e-05
0.46,0.3,1.19467e-05
0.47,0.3,1.29496e-05
0.48,0.3,1.39792e-05
0.49,0.3,1.50334e-05
0.5,0.3,1.61102e-05
0.51,0.3,1.72076e-05
0.52,0.3,1.83238e-05
0.53,0.3,1.94568e-05
0.54,0.3,2.06047e-05
0.55,0.3,2.17657e-05
0.56,0.3,2.29378e-05
0.57,0.3,2.41192e-05
0.58,0.3,2.53081e-05
0.59,0.3,2.65027e-05
0.6,0.3,2.77012e-05
0.61,0.3,2.89018e-05
0.62,0.3,3.01029e-05
0.63,0.3,3.13027e-05
0.64,0.3,3.24996e-05
0.65,0.3,3.36921e-05
0.66,0.3,3.48785e-05
0.67,0.3,3.60574e-05
0.68,0.3,3.72273e-05
0.69,0.3,3.83868e-05
0.7,0.3,3.95346e-05
0.71,0.3,4.06694e-05
0.72,0.3,4.17901e-05
0.73,0.3,4.28955e-05
0.74,0.3,4.39845e-05
0.75,0.3,4.50563e-05
0.76,0.3,4.61099e-05
0.77,0.3,4.71446e-05
0.78,0.3,4.81596e-05
0.79,0.3,4.91543e-05
0.8,0.3,5.01283e-05
0.01,0.31,2.32747e-10
0.02,0.31,3.17429e-10
0.03,0.31,4.32916e-10
0.04,0.31,5.90413e-10
0.05,0.31,8.05191e-10
0.06,0.31,1.0981e-09
0.07,0.31,1.4974e-09
0.08,0.31,2.0419e-09
0.09,0.31,2.7843e-09
